nohup: ignoring input
[dynet] initializing CUDA
[dynet] Request for 1 specific GPU ...
[dynet] Device Number: 2
[dynet]   Device name: GeForce GTX TITAN X
[dynet]   Memory Clock Rate (KHz): 3505000
[dynet]   Memory Bus Width (bits): 384
[dynet]   Peak Memory Bandwidth (GB/s): 336.48
[dynet]   Memory Free (GB): 12.6834/12.7996
Iter 1400 / 3707 5.23684799462
Iter 1450 / 3707 4.56202575684
Iter 1500 / 3707 5.13106224754
Iter 1550 / 3707 4.27576446533
Iter 1600 / 3707 4.78269714355
Iter 1650 / 3707 5.45868774414
Iter 1700 / 3707 4.37014660958
Iter 1750 / 3707 4.88228448832
Iter 1800 / 3707 4.61939538043
Iter 1850 / 3707 5.06566543579
Iter 1900 / 3707 4.38610105161
Iter 1950 / 3707 5.05584343112
Iter 2000 / 3707 4.78597831726
Iter 2050 / 3707 3.63658468132
Iter 2100 / 3707 3.89934152797
Iter 2150 / 3707 5.05582269765
Iter 2200 / 3707 4.50722800361
Iter 2250 / 3707 5.88603992951
Iter 2300 / 3707 4.69580792683
Iter 2350 / 3707 4.73267471351
Iter 2400 / 3707 4.82906507409
Iter 2450 / 3707 5.17795396888
Iter 2500 / 3707 4.7872387114
Iter 2550 / 3707 4.57660447505
Iter 2600 / 3707 5.1192817688
Iter 2650 / 3707 4.66440741221
Iter 2700 / 3707 5.09711418012
Iter 2750 / 3707 4.4789191352
Iter 2800 / 3707 4.2255821228
Iter 2850 / 3707 5.4401230923
Iter 2900 / 3707 4.42981753142
Iter 2950 / 3707 4.54221382668
Iter 3000 / 3707 4.40853471898
Iter 3050 / 3707 4.78302760769
Iter 3100 / 3707 5.21492767334
Iter 3150 / 3707 4.52505519701
Iter 3200 / 3707 4.53532409668
Iter 3250 / 3707 4.90156046549
Iter 3300 / 3707 5.08214275145
Iter 3350 / 3707 4.95254281851
Iter 3400 / 3707 4.75680423093
Iter 3450 / 3707 4.57441287571
Iter 3500 / 3707 4.7327037284
Iter 3550 / 3707 4.22663457961
Iter 3600 / 3707 3.99465630271
Iter 3650 / 3707 4.46603740345
Iter 3700 / 3707 5.07294196052
Epoch 3 Valid 5.75738633085
Epoch 3 Test 6.34262292523
Epoch 4
Iter 50 / 3707 4.79956128894
Iter 100 / 3707 4.34320373535
Iter 150 / 3707 5.13207777491
Iter 200 / 3707 4.60603014628
Iter 250 / 3707 4.4314956665
Iter 300 / 3707 3.93740641276
Iter 350 / 3707 4.84496036653
Iter 400 / 3707 5.87123698573
Iter 450 / 3707 4.55486484744
Iter 500 / 3707 4.84929709071
Iter 550 / 3707 4.76322084315
Iter 600 / 3707 5.66874457465
Iter 650 / 3707 4.78647015546
Iter 700 / 3707 4.80448861674
Iter 750 / 3707 5.39441357862
Iter 800 / 3707 4.79822262851
Iter 850 / 3707 4.58822167438
Iter 900 / 3707 3.48248454503
Iter 950 / 3707 5.08651156039
Iter 1000 / 3707 5.77891493335
Iter 1050 / 3707 3.79192664407
Iter 1100 / 3707 4.34258349188
Iter 1150 / 3707 4.97661012743
Iter 1200 / 3707 4.88344304011
Iter 1250 / 3707 4.21444112604
Iter 1300 / 3707 4.83048307915
Iter 1350 / 3707 4.29312133789
Iter 1400 / 3707 4.4962129413
Iter 1450 / 3707 5.10315766206
Iter 1500 / 3707 4.47841439596
Iter 1550 / 3707 4.06838512421
Iter 1600 / 3707 4.43875591572
Iter 1650 / 3707 4.89606349779
Iter 1700 / 3707 4.2643141313
Iter 1750 / 3707 4.14602285917
Iter 1800 / 3707 4.66147334992
Iter 1850 / 3707 4.61927916512
Iter 1900 / 3707 4.36421136623
Iter 1950 / 3707 4.41199562766
Iter 2000 / 3707 4.27280736853
Iter 2050 / 3707 4.92340601655
Iter 2100 / 3707 4.4395421346
Iter 2150 / 3707 4.83050700596
Iter 2200 / 3707 4.85808560498
Iter 2250 / 3707 2.06973581729
Iter 2300 / 3707 6.09229448107
Iter 2350 / 3707 5.12917859627
Iter 2400 / 3707 4.21140252976
Iter 2450 / 3707 4.68868746076
Iter 2500 / 3707 3.9353124225
Iter 2550 / 3707 4.62283935547
Iter 2600 / 3707 5.06008356268
Iter 2650 / 3707 4.53260568472
Iter 2700 / 3707 3.46886020237
Iter 2750 / 3707 4.27484863281
Iter 2800 / 3707 4.65663113064
Iter 2850 / 3707 4.62709589028
Iter 2900 / 3707 4.52371742902
Iter 2950 / 3707 4.83360085121
Iter 3000 / 3707 3.8874241222
Iter 3050 / 3707 5.37974180024
Iter 3100 / 3707 4.70227611308
Iter 3150 / 3707 4.54496612549
Iter 3200 / 3707 3.54799003601
Iter 3250 / 3707 4.24008464951
Iter 3300 / 3707 4.44893738464
Iter 3350 / 3707 4.10672251383
Iter 3400 / 3707 4.18862179347
Iter 3450 / 3707 3.78683973589
Iter 3500 / 3707 4.80248161765
Iter 3550 / 3707 4.26320203145
Iter 3600 / 3707 4.19998435974
Iter 3650 / 3707 4.04094340007
Iter 3700 / 3707 4.15067811304
Epoch 4 Valid 7.1365548511
Epoch 4 Test 7.59154279781
Epoch 5
Iter 50 / 3707 4.52932061089
Iter 100 / 3707 3.8417422646
Iter 150 / 3707 4.29512082613
Iter 200 / 3707 4.33048767974
Iter 250 / 3707 3.80527522646
Iter 300 / 3707 4.27922570659
Iter 350 / 3707 4.96042480469
Iter 400 / 3707 4.37857601768
Iter 450 / 3707 2.87466784886
Iter 500 / 3707 4.09135016568
Iter 550 / 3707 4.51679326447
Iter 600 / 3707 4.25619269477
Iter 650 / 3707 4.42588735021
Iter 700 / 3707 4.16676984515
Iter 750 / 3707 4.01305228785
Iter 800 / 3707 4.29300584464
Iter 850 / 3707 4.08442306519
Iter 900 / 3707 4.70349368534
Iter 950 / 3707 4.73785276671
Iter 1000 / 3707 4.14321356879
Iter 1050 / 3707 3.64808654785
Iter 1100 / 3707 4.18239501953
Iter 1150 / 3707 4.67810416667
Iter 1200 / 3707 4.20596002649
Iter 1250 / 3707 4.59549458822
Iter 1300 / 3707 3.83080734745
Iter 1350 / 3707 3.45967737834
Iter 1400 / 3707 3.52637036641
Iter 1450 / 3707 5.13003234863
Iter 1500 / 3707 5.11770179055
Iter 1550 / 3707 3.17949342728
Iter 1600 / 3707 4.17457504272
Iter 1650 / 3707 3.62714193155
Iter 1700 / 3707 4.71865261302
Iter 1750 / 3707 4.7371913365
Iter 1800 / 3707 4.44514016544
Iter 1850 / 3707 4.29489953177
Iter 1900 / 3707 4.55718929893
Iter 1950 / 3707 4.02993345261
Iter 2000 / 3707 4.49566919663
Iter 2050 / 3707 3.87918203848
Iter 2100 / 3707 3.99701331273
Iter 2150 / 3707 4.00081505409
Iter 2200 / 3707 4.39860488429
Iter 2250 / 3707 3.67181599935
Iter 2300 / 3707 4.154800851
Iter 2350 / 3707 4.76575575516
Iter 2400 / 3707 3.83783569336
Iter 2450 / 3707 4.47943331015
Iter 2500 / 3707 4.81985597353
Iter 2550 / 3707 4.61729833209
Iter 2600 / 3707 4.58303655809
Iter 2650 / 3707 4.99732569644
Iter 2700 / 3707 4.40974925648
Iter 2750 / 3707 3.96205234528
Iter 2800 / 3707 4.27860377385
Iter 2850 / 3707 3.79984506935
Iter 2900 / 3707 4.11170477616
Iter 2950 / 3707 4.65789575821
Iter 3000 / 3707 5.01026461417
Iter 3050 / 3707 4.32532738858
Iter 3100 / 3707 4.33911003638
Iter 3150 / 3707 3.47509384155
Iter 3200 / 3707 4.40796661377
Iter 3250 / 3707 5.52934345446
Iter 3300 / 3707 4.34412777549
Iter 3350 / 3707 5.0237704546
Iter 3400 / 3707 4.4315952208
Iter 3450 / 3707 4.54912619395
Iter 3500 / 3707 4.52108822229
Iter 3550 / 3707 4.33499840561
Iter 3600 / 3707 4.70648847307
Iter 3650 / 3707 3.61328125
Iter 3700 / 3707 5.23222536029
Epoch 5 Valid 8.05664409985
Epoch 5 Test 9.13882539735
Epoch 6
Iter 50 / 3707 4.57531913502
Iter 100 / 3707 4.38275824653
Iter 150 / 3707 3.98160008022
Iter 200 / 3707 5.25135720743
Iter 250 / 3707 5.04769300378
Iter 300 / 3707 4.65107073103
Iter 350 / 3707 4.00226419622
Iter 400 / 3707 3.79226630075
Iter 450 / 3707 5.06822685723
Iter 500 / 3707 4.1509693287
Iter 550 / 3707 4.29455347522
Iter 600 / 3707 4.48310431985
Iter 650 / 3707 3.50236778259
Iter 700 / 3707 2.86320908864
Iter 750 / 3707 5.43937683105
Iter 800 / 3707 5.67839813232
Iter 850 / 3707 4.22376083746
Iter 900 / 3707 4.34745706831
Iter 950 / 3707 4.36548146894
Iter 1000 / 3707 4.2779976981
Iter 1050 / 3707 4.87276733398
Iter 1100 / 3707 5.32028424298
Iter 1150 / 3707 4.38968307908
Iter 1200 / 3707 3.91206141881
Iter 1250 / 3707 3.62382125854
Iter 1300 / 3707 3.66555159433
Iter 1350 / 3707 4.41387291456
Iter 1400 / 3707 4.75181148363
Iter 1450 / 3707 4.06726582845
Iter 1500 / 3707 3.81467662138
Iter 1550 / 3707 4.30221926511
Iter 1600 / 3707 3.15091973963
Iter 1650 / 3707 3.8497876619
Iter 1700 / 3707 4.31478881836
Iter 1750 / 3707 3.70737163837
Iter 1800 / 3707 4.10479941735
Iter 1850 / 3707 3.67662781554
Iter 1900 / 3707 4.33375210232
Iter 1950 / 3707 4.15578371979
Iter 2000 / 3707 5.32195582534
Iter 2050 / 3707 4.72965590159
Iter 2100 / 3707 4.05890231662
Iter 2150 / 3707 3.95822345324
Iter 2200 / 3707 3.76053365072
Iter 2250 / 3707 3.8566403389
Iter 2300 / 3707 4.43602889151
Iter 2350 / 3707 4.19352394387
Iter 2400 / 3707 4.98906341971
Iter 2450 / 3707 4.55536218592
Iter 2500 / 3707 4.12444956612
Iter 2550 / 3707 3.70589111328
Iter 2600 / 3707 4.06076968613
Iter 2650 / 3707 4.18406295776
Iter 2700 / 3707 4.4322244957
Iter 2750 / 3707 4.5930928317
Iter 2800 / 3707 5.16815766834
Iter 2850 / 3707 4.26471236656
Iter 2900 / 3707 4.13412998744
Iter 2950 / 3707 4.11629718283
Iter 3000 / 3707 4.35222304495
Iter 3050 / 3707 4.47068701172
Iter 3100 / 3707 1.7954044342
Iter 3150 / 3707 3.68072874933
Iter 3200 / 3707 4.49312037418
Iter 3250 / 3707 4.80852351777
Iter 3300 / 3707 4.48458598573
Iter 3350 / 3707 4.18957356044
Iter 3400 / 3707 4.08834390401
Iter 3450 / 3707 4.06622852999
Iter 3500 / 3707 4.60423773688
Iter 3550 / 3707 5.28412446522
Iter 3600 / 3707 3.93052455357
Iter 3650 / 3707 4.2358505249
Iter 3700 / 3707 5.22007706586
Epoch 6 Valid 9.33248316598
Epoch 6 Test 10.36501763
Epoch 7
Iter 50 / 3707 4.60179663129
Iter 100 / 3707 3.73142817982
Iter 150 / 3707 4.50000431853
Iter 200 / 3707 4.53539893741
Iter 250 / 3707 4.26557526765
Iter 300 / 3707 4.25208089193
Iter 350 / 3707 2.8330909184
Iter 400 / 3707 3.52236366272
Iter 450 / 3707 4.1089518779
Iter 500 / 3707 2.71689383189
Iter 550 / 3707 4.16723501271
Iter 600 / 3707 4.0397728814
Iter 650 / 3707 4.30832499015
Iter 700 / 3707 4.13755201257
Iter 750 / 3707 3.05550460815
Iter 800 / 3707 3.77036686947
Iter 850 / 3707 3.24859116104
Iter 900 / 3707 4.3383968099
Iter 950 / 3707 3.72687088816
Iter 1000 / 3707 4.50171457843
Iter 1050 / 3707 4.10032696162
Iter 1100 / 3707 4.13647499084
Iter 1150 / 3707 4.43218231201
Iter 1200 / 3707 5.05226089015
Iter 1250 / 3707 4.37724073796
Iter 1300 / 3707 4.38343409488
Iter 1350 / 3707 4.12743733724
Iter 1400 / 3707 4.32434405703
Iter 1450 / 3707 3.94642343829
Iter 1500 / 3707 4.31567874718
Iter 1550 / 3707 4.12484232585
Iter 1600 / 3707 4.51556222098
Iter 1650 / 3707 3.78487577892
Iter 1700 / 3707 3.44571749369
Iter 1750 / 3707 3.93877231374
Iter 1800 / 3707 4.44541666667
Iter 1850 / 3707 3.76102701823
Iter 1900 / 3707 4.21803415233
Iter 1950 / 3707 3.96110799154
Iter 2000 / 3707 3.93398215554
Iter 2050 / 3707 4.35849835796
Iter 2100 / 3707 3.88897768656
Iter 2150 / 3707 4.31430680411
Iter 2200 / 3707 3.98581985563
Iter 2250 / 3707 4.13526192097
Iter 2300 / 3707 3.79881301153
Iter 2350 / 3707 3.2061920166
Iter 2400 / 3707 4.12878199986
Iter 2450 / 3707 4.68354460481
Iter 2500 / 3707 5.71661537572
Iter 2550 / 3707 3.92706193595
Iter 2600 / 3707 4.74862853093
Iter 2650 / 3707 4.25456068251
Iter 2700 / 3707 4.47624511719
Iter 2750 / 3707 4.04570387332
Iter 2800 / 3707 3.77742022346
Iter 2850 / 3707 4.95282544588
Iter 2900 / 3707 3.22187972069
Iter 2950 / 3707 4.04770686588
Iter 3000 / 3707 3.91415782034
Iter 3050 / 3707 5.61154556274
Iter 3100 / 3707 4.89254954505
Iter 3150 / 3707 4.39983688576
Iter 3200 / 3707 4.48241320334
Iter 3250 / 3707 4.54832314545
Iter 3300 / 3707 4.84249373308
Iter 3350 / 3707 4.42325418037
Iter 3400 / 3707 3.94901945153
Iter 3450 / 3707 4.41467330035
Iter 3500 / 3707 4.05034165155
Iter 3550 / 3707 3.44366423938
Iter 3600 / 3707 4.29642766639
Iter 3650 / 3707 3.29232767741
Iter 3700 / 3707 4.20857701983
Epoch 7 Valid 9.74627515312
Epoch 7 Test 10.874007368
Epoch 8
Iter 50 / 3707 3.93649953206
Iter 100 / 3707 3.59274660308
Iter 150 / 3707 3.67922859192
Iter 200 / 3707 3.87986158288
Iter 250 / 3707 3.60284303364
Iter 300 / 3707 4.49559183807
Iter 350 / 3707 4.0473651123
Iter 400 / 3707 4.6764025007
Iter 450 / 3707 4.42219253733
Iter 500 / 3707 3.51822287349
Iter 550 / 3707 3.89049339294
Iter 600 / 3707 4.04314935314
Iter 650 / 3707 4.82862796424
Iter 700 / 3707 4.4975475633
Iter 750 / 3707 3.15034484863
Iter 800 / 3707 4.11714723375
Iter 850 / 3707 4.00466869723
Iter 900 / 3707 3.71238802465
Iter 950 / 3707 3.74613432832
Iter 1000 / 3707 4.02974248815
Iter 1050 / 3707 3.69301643372
Iter 1100 / 3707 3.91003139269
Iter 1150 / 3707 4.75208969116
Iter 1200 / 3707 4.12617730035
Iter 1250 / 3707 4.75267125572
Iter 1300 / 3707 5.36721845354
Iter 1350 / 3707 3.59523763021
Iter 1400 / 3707 4.18204345703
Iter 1450 / 3707 3.27068201701
Iter 1500 / 3707 3.9145776838
Iter 1550 / 3707 3.99455126289
Iter 1600 / 3707 4.05549430847
Iter 1650 / 3707 4.20055560676
Iter 1700 / 3707 3.43453838207
Iter 1750 / 3707 4.29211824025
Iter 1800 / 3707 4.32460606352
Iter 1850 / 3707 4.14630215926
Iter 1900 / 3707 4.5028498723
Iter 1950 / 3707 3.93446126302
Iter 2000 / 3707 3.94717615301
Iter 2050 / 3707 3.6112583348
Iter 2100 / 3707 3.53367614746
Iter 2150 / 3707 3.799770556
Iter 2200 / 3707 2.62361179699
Iter 2250 / 3707 4.15375187421
Iter 2300 / 3707 4.30292335793
Iter 2350 / 3707 4.28396735491
Iter 2400 / 3707 4.19738357132
Iter 2450 / 3707 4.17292677754
Iter 2500 / 3707 4.37767000477
Iter 2550 / 3707 2.8640089035
Iter 2600 / 3707 3.94980316162
Iter 2650 / 3707 3.86164004986
Iter 2700 / 3707 3.87069476092
Iter 2750 / 3707 3.87690022786
Iter 2800 / 3707 4.1044586621
Iter 2850 / 3707 3.45191083636
Iter 2900 / 3707 4.34124309261
Iter 2950 / 3707 3.84826091692
Iter 3000 / 3707 3.97283395131
Iter 3050 / 3707 4.21877669615
Iter 3100 / 3707 3.08767390251
Iter 3150 / 3707 3.91868657651
Iter 3200 / 3707 4.11255238851
Iter 3250 / 3707 3.65711225897
Iter 3300 / 3707 3.96533813477
Iter 3350 / 3707 4.34203683036
Iter 3400 / 3707 4.13614956838
Iter 3450 / 3707 4.26709675339
Iter 3500 / 3707 4.46842375256
Iter 3550 / 3707 3.79975803082
Iter 3600 / 3707 4.39508645576
Iter 3650 / 3707 3.65774790446
Iter 3700 / 3707 3.69210483717
Epoch 8 Valid 10.7989421086
Epoch 8 Test 11.7113960588
Epoch 9
Iter 50 / 3707 3.60990651449
Iter 100 / 3707 2.75278447968
Iter 150 / 3707 3.65434345446
Iter 200 / 3707 3.58798048231
Iter 250 / 3707 3.59282569885
Iter 300 / 3707 4.63090994699
Iter 350 / 3707 1.94626358577
Iter 400 / 3707 4.01365377737
Iter 450 / 3707 3.28151920864
Iter 500 / 3707 4.01084980212
Iter 550 / 3707 4.30120849609
Iter 600 / 3707 3.65090560913
Iter 650 / 3707 4.13552157517
Iter 700 / 3707 4.21383360202
Iter 750 / 3707 3.85396775466
Iter 800 / 3707 3.8681652832
Iter 850 / 3707 5.15247147172
Iter 900 / 3707 4.88504555785
Iter 950 / 3707 3.42842364311
Iter 1000 / 3707 3.5576566256
Iter 1050 / 3707 4.845375
Iter 1100 / 3707 3.54345975603
Iter 1150 / 3707 4.69540266557
Iter 1200 / 3707 3.69367327009
Iter 1250 / 3707 3.57873971122
Iter 1300 / 3707 3.68683929443
Iter 1350 / 3707 3.44252169334
Iter 1400 / 3707 3.64260973249
Iter 1450 / 3707 2.45064667125
Iter 1500 / 3707 3.62532340156
Iter 1550 / 3707 4.06851100439
Iter 1600 / 3707 4.26342322439
Iter 1650 / 3707 3.80402077569
Iter 1700 / 3707 4.03912109375
Iter 1750 / 3707 3.89263246118
Iter 1800 / 3707 3.09607369559
Iter 1850 / 3707 4.46009347098
Iter 1900 / 3707 3.89956499183
Iter 1950 / 3707 4.11508226395
Iter 2000 / 3707 3.19839477539
Iter 2050 / 3707 2.29585113525
Iter 2100 / 3707 4.20651021818
Iter 2150 / 3707 4.32290277248
Iter 2200 / 3707 4.92263216586
Iter 2250 / 3707 3.81850995074
Iter 2300 / 3707 4.60193000041
Iter 2350 / 3707 3.08694529533
Iter 2400 / 3707 2.6961702474
Iter 2450 / 3707 3.98045448204
Iter 2500 / 3707 1.74139038722
Iter 2550 / 3707 3.63287021803
Iter 2600 / 3707 3.75278329849
Iter 2650 / 3707 3.51068878174
Iter 2700 / 3707 3.46257851341
Iter 2750 / 3707 4.15827518039
Iter 2800 / 3707 4.02281228224
Iter 2850 / 3707 4.44288545496
Iter 2900 / 3707 4.10942918094
Iter 2950 / 3707 4.03001040504
Iter 3000 / 3707 3.83230990455
Iter 3050 / 3707 4.1575249566
Iter 3100 / 3707 2.50902271271
Iter 3150 / 3707 4.01992304185
Iter 3200 / 3707 3.84974142221
Iter 3250 / 3707 3.70250216397
Iter 3300 / 3707 4.13644780339
Iter 3350 / 3707 4.1454351516
Iter 3400 / 3707 3.06185122899
Iter 3450 / 3707 2.53517087301
Iter 3500 / 3707 4.82284792008
Iter 3550 / 3707 3.71664916992
Iter 3600 / 3707 3.47939718923
Iter 3650 / 3707 4.0324343533
Iter 3700 / 3707 3.92984841087
Epoch 9 Valid 11.4411596889
Epoch 9 Test 11.9611489579
Epoch 10
Iter 50 / 3707 4.08979218582
Iter 100 / 3707 3.61915854596
Iter 150 / 3707 3.2008089338
Iter 200 / 3707 2.34748783112
Iter 250 / 3707 3.75877568172
Iter 300 / 3707 3.70479004959
Iter 350 / 3707 3.30900818961
Iter 400 / 3707 3.74336547852
Iter 450 / 3707 3.42040051912
Iter 500 / 3707 3.6058758771
Iter 550 / 3707 3.85812465123
Iter 600 / 3707 4.69216107719
Iter 650 / 3707 3.92932861747
Iter 700 / 3707 3.65871194693
Iter 750 / 3707 2.0814561467
Iter 800 / 3707 3.41067123413
Iter 850 / 3707 4.42649225603
Iter 900 / 3707 3.1128616333
Iter 950 / 3707 3.6312971444
Iter 1000 / 3707 4.65916790879
Iter 1050 / 3707 3.89218633743
Iter 1100 / 3707 3.77507508476
Iter 1150 / 3707 3.22997137216
Iter 1200 / 3707 4.19483494614
Iter 1250 / 3707 3.46249791196
Iter 1300 / 3707 3.43387385777
Iter 1350 / 3707 3.47272033691
Iter 1400 / 3707 3.8341353844
Iter 1450 / 3707 3.9464828249
Iter 1500 / 3707 4.60231933594
Iter 1550 / 3707 3.97029890094
Iter 1600 / 3707 3.62473602295
Iter 1650 / 3707 2.60957288742
Iter 1700 / 3707 3.6060597434
Iter 1750 / 3707 3.64588170935
Iter 1800 / 3707 3.93034267426
Iter 1850 / 3707 5.02634205538
Iter 1900 / 3707 3.43968169543
