nohup: ignoring input
[dynet] initializing CUDA
[dynet] Request for 1 specific GPU ...
[dynet] Device Number: 3
[dynet]   Device name: GeForce GTX TITAN X
[dynet]   Memory Clock Rate (KHz): 3505000
[dynet]   Memory Bus Width (bits): 384
[dynet]   Peak Memory Bandwidth (GB/s): 336.48
[dynet]   Memory Free (GB): 6.12408/12.7996
Iter 150 / 3447 4.84836358474
Iter 200 / 3447 5.26821164732
Iter 250 / 3447 5.36562262641
Iter 300 / 3447 6.25613488091
Iter 350 / 3447 5.60859123109
Iter 400 / 3447 4.30047171456
Iter 450 / 3447 4.99763336182
Iter 500 / 3447 5.89115179153
Iter 550 / 3447 4.18776811872
Iter 600 / 3447 5.19890136719
Iter 650 / 3447 5.58066513959
Iter 700 / 3447 5.16345643997
Iter 750 / 3447 5.16460375817
Iter 800 / 3447 4.91339458119
Iter 850 / 3447 5.30724941156
Iter 900 / 3447 4.95915527344
Iter 950 / 3447 5.29542287191
Iter 1000 / 3447 5.01781825015
Iter 1050 / 3447 5.01491373236
Iter 1100 / 3447 5.10794740565
Iter 1150 / 3447 4.68066507975
Iter 1200 / 3447 3.99906463623
Iter 1250 / 3447 5.22592760169
Iter 1300 / 3447 3.85496651786
Iter 1350 / 3447 4.151271331
Iter 1400 / 3447 5.23291513194
Iter 1450 / 3447 5.22146775987
Iter 1500 / 3447 5.20927459118
Iter 1550 / 3447 2.66779785156
Iter 1600 / 3447 5.05119895935
Iter 1650 / 3447 5.90888202374
Iter 1700 / 3447 5.14448608398
Iter 1750 / 3447 4.29709434509
Iter 1800 / 3447 4.96586375517
Iter 1850 / 3447 4.6114995856
Iter 1900 / 3447 4.60464172363
Iter 1950 / 3447 5.37046214512
Iter 2000 / 3447 4.79816458566
Iter 2050 / 3447 5.61405076247
Iter 2100 / 3447 5.32149818822
Iter 2150 / 3447 7.46425200672
Iter 2200 / 3447 5.66454003562
Iter 2250 / 3447 6.06740951538
Iter 2300 / 3447 5.1726904975
Iter 2350 / 3447 4.25846481323
Iter 2400 / 3447 3.81301852635
Iter 2450 / 3447 5.5749776931
Iter 2500 / 3447 5.56283806695
Iter 2550 / 3447 5.11677412553
Iter 2600 / 3447 4.73238203261
Iter 2650 / 3447 4.2093355619
Iter 2700 / 3447 4.8165103688
Iter 2750 / 3447 7.02944819132
Iter 2800 / 3447 4.62366301438
Iter 2850 / 3447 6.29355918483
Iter 2900 / 3447 4.57156886825
Iter 2950 / 3447 5.16480887277
Iter 3000 / 3447 4.37776660156
Iter 3050 / 3447 5.26094231796
Iter 3100 / 3447 5.40891473944
Iter 3150 / 3447 4.77008705139
Iter 3200 / 3447 5.02599645544
Iter 3250 / 3447 6.13509328742
Iter 3300 / 3447 6.3300134568
Iter 3350 / 3447 4.95768358342
Iter 3400 / 3447 4.70340372721
Epoch 4 Valid 4.07175818336
Epoch 4 Test 3.80785922852
Epoch 5
Iter 50 / 3447 5.02564493815
Iter 100 / 3447 4.46384262227
Iter 150 / 3447 5.13376235962
Iter 200 / 3447 0.989809989929
Iter 250 / 3447 5.08209004122
Iter 300 / 3447 4.07718961201
Iter 350 / 3447 3.88410249598
Iter 400 / 3447 5.07255821228
Iter 450 / 3447 4.82141036748
Iter 500 / 3447 4.08750449287
Iter 550 / 3447 5.2110764076
Iter 600 / 3447 4.64801025391
Iter 650 / 3447 4.94663628472
Iter 700 / 3447 4.43413680367
Iter 750 / 3447 3.06433532715
Iter 800 / 3447 4.985548753
Iter 850 / 3447 4.61709594727
Iter 900 / 3447 4.40797670426
Iter 950 / 3447 5.31561806761
Iter 1000 / 3447 4.27567509242
Iter 1050 / 3447 4.49880361557
Iter 1100 / 3447 5.13470759157
Iter 1150 / 3447 5.35000807239
Iter 1200 / 3447 4.44652547716
Iter 1250 / 3447 5.10032852836
Iter 1300 / 3447 5.58266448975
Iter 1350 / 3447 5.02143434618
Iter 1400 / 3447 4.70199657376
Iter 1450 / 3447 4.94646172774
Iter 1500 / 3447 4.82405938043
Iter 1550 / 3447 4.44903476422
Iter 1600 / 3447 5.36049882192
Iter 1650 / 3447 3.92153428022
Iter 1700 / 3447 4.36328061422
Iter 1750 / 3447 5.41596258254
Iter 1800 / 3447 4.89392671131
Iter 1850 / 3447 5.05016471476
Iter 1900 / 3447 4.79159962047
Iter 1950 / 3447 5.33737582252
Iter 2000 / 3447 4.28564453125
Iter 2050 / 3447 3.78583473383
Iter 2100 / 3447 5.04763062237
Iter 2150 / 3447 5.16195780436
Iter 2200 / 3447 5.59538231826
Iter 2250 / 3447 5.6841910226
Iter 2300 / 3447 4.80573426411
Iter 2350 / 3447 5.49979762027
Iter 2400 / 3447 5.14762676887
Iter 2450 / 3447 5.96957217946
Iter 2500 / 3447 4.79828198751
Iter 2550 / 3447 4.80853618275
Iter 2600 / 3447 5.67745408278
Iter 2650 / 3447 4.95339055647
Iter 2700 / 3447 3.36111481984
Iter 2750 / 3447 5.15792422824
Iter 2800 / 3447 4.00652503967
Iter 2850 / 3447 4.75394528411
Iter 2900 / 3447 4.81789173799
Iter 2950 / 3447 4.92050801153
Iter 3000 / 3447 4.57116992657
Iter 3050 / 3447 5.83716430664
Iter 3100 / 3447 4.6235418939
Iter 3150 / 3447 5.18858451584
Iter 3200 / 3447 4.76382548014
Iter 3250 / 3447 4.53700578962
Iter 3300 / 3447 4.75707941107
Iter 3350 / 3447 4.96738882626
Iter 3400 / 3447 5.20884195964
Epoch 5 Valid 4.59177996175
Epoch 5 Test 4.45077770511
Epoch 6
Iter 50 / 3447 4.89301051864
Iter 100 / 3447 3.65729649862
Iter 150 / 3447 5.01307915582
Iter 200 / 3447 3.98015773998
Iter 250 / 3447 3.69809468587
Iter 300 / 3447 5.80361002142
Iter 350 / 3447 4.12373629483
Iter 400 / 3447 4.30478788987
Iter 450 / 3447 4.69849982628
Iter 500 / 3447 4.39472321541
Iter 550 / 3447 3.96709861755
Iter 600 / 3447 4.48888397217
Iter 650 / 3447 4.61018903116
Iter 700 / 3447 4.84006902521
Iter 750 / 3447 4.97780298304
Iter 800 / 3447 4.67002502441
Iter 850 / 3447 5.61543347998
Iter 900 / 3447 4.16291766697
Iter 950 / 3447 4.41213057171
Iter 1000 / 3447 4.7634327722
Iter 1050 / 3447 4.50353834364
Iter 1100 / 3447 5.03729327313
Iter 1150 / 3447 4.13932190699
Iter 1200 / 3447 4.55572670384
Iter 1250 / 3447 5.51315575315
Iter 1300 / 3447 4.63726286455
Iter 1350 / 3447 4.22921859499
Iter 1400 / 3447 4.99913390113
Iter 1450 / 3447 3.8360220487
Iter 1500 / 3447 4.90895295588
Iter 1550 / 3447 4.02986408102
Iter 1600 / 3447 4.57575965294
Iter 1650 / 3447 4.67203514929
Iter 1700 / 3447 4.91901482476
Iter 1750 / 3447 4.47126579285
Iter 1800 / 3447 4.37407711574
Iter 1850 / 3447 4.79398511804
Iter 1900 / 3447 4.45033984714
Iter 1950 / 3447 4.79101702009
Iter 2000 / 3447 4.01637620192
Iter 2050 / 3447 4.29831381675
Iter 2100 / 3447 5.06586129325
Iter 2150 / 3447 2.65466750296
Iter 2200 / 3447 4.72434931216
Iter 2250 / 3447 4.95145252933
Iter 2300 / 3447 4.69245995416
Iter 2350 / 3447 4.58155194451
Iter 2400 / 3447 3.62374369303
Iter 2450 / 3447 4.70281354119
Iter 2500 / 3447 4.47111102513
Iter 2550 / 3447 4.45289112971
Iter 2600 / 3447 4.71975640191
Iter 2650 / 3447 3.8922720689
Iter 2700 / 3447 3.09402814593
Iter 2750 / 3447 6.12295659383
Iter 2800 / 3447 4.99083369502
Iter 2850 / 3447 6.12256266276
Iter 2900 / 3447 4.80322016502
Iter 2950 / 3447 2.67762374878
Iter 3000 / 3447 4.09573892447
Iter 3050 / 3447 5.80488558683
Iter 3100 / 3447 4.18509724935
Iter 3150 / 3447 4.22180175781
Iter 3200 / 3447 4.7150791896
Iter 3250 / 3447 4.05029531626
Iter 3300 / 3447 4.93583565848
Iter 3350 / 3447 5.02260426113
Iter 3400 / 3447 4.91741022988
Epoch 6 Valid 5.23865584438
Epoch 6 Test 5.12208385687
Epoch 7
Iter 50 / 3447 4.24944432576
Iter 100 / 3447 2.97129900028
Iter 150 / 3447 4.74579968464
Iter 200 / 3447 3.83613491058
Iter 250 / 3447 4.78356644914
Iter 300 / 3447 4.37865545099
Iter 350 / 3447 3.00504103441
Iter 400 / 3447 4.65028663918
Iter 450 / 3447 4.92057588365
Iter 500 / 3447 4.02027951754
Iter 550 / 3447 4.73526551988
Iter 600 / 3447 3.59917633443
Iter 650 / 3447 3.95664760045
Iter 700 / 3447 3.95131810506
Iter 750 / 3447 4.69127857105
Iter 800 / 3447 4.74648355436
Iter 850 / 3447 4.16285391415
Iter 900 / 3447 2.47013060252
Iter 950 / 3447 3.99377718839
Iter 1000 / 3447 4.93163643631
Iter 1050 / 3447 5.22822159987
Iter 1100 / 3447 4.59260995047
Iter 1150 / 3447 4.51054798473
Iter 1200 / 3447 4.724756681
Iter 1250 / 3447 3.24955022903
Iter 1300 / 3447 3.53514931419
Iter 1350 / 3447 4.43061952333
Iter 1400 / 3447 4.17649623326
Iter 1450 / 3447 4.60310598849
Iter 1500 / 3447 4.24324893951
Iter 1550 / 3447 4.0145031782
Iter 1600 / 3447 4.8385961196
Iter 1650 / 3447 4.5459487915
Iter 1700 / 3447 4.88263494318
Iter 1750 / 3447 5.20137357712
Iter 1800 / 3447 4.80835644619
Iter 1850 / 3447 4.51742983536
Iter 1900 / 3447 4.22886074291
Iter 1950 / 3447 5.1271566339
Iter 2000 / 3447 4.7112474714
Iter 2050 / 3447 4.97690235485
Iter 2100 / 3447 4.39641028116
Iter 2150 / 3447 4.78017206423
Iter 2200 / 3447 3.99308175752
Iter 2250 / 3447 4.4081464495
Iter 2300 / 3447 5.40868682861
Iter 2350 / 3447 4.57036243786
Iter 2400 / 3447 4.54157104492
Iter 2450 / 3447 5.31977081299
Iter 2500 / 3447 4.61703283137
Iter 2550 / 3447 4.45802230835
Iter 2600 / 3447 4.56289219789
Iter 2650 / 3447 4.07583782862
Iter 2700 / 3447 4.93448568392
Iter 2750 / 3447 4.72095918238
Iter 2800 / 3447 4.69432724775
Iter 2850 / 3447 4.84605964782
Iter 2900 / 3447 3.01322046916
Iter 2950 / 3447 5.37931932722
Iter 3000 / 3447 4.78749694824
Iter 3050 / 3447 4.75696219308
Iter 3100 / 3447 4.47073800223
Iter 3150 / 3447 3.93920177884
Iter 3200 / 3447 4.08224817224
Iter 3250 / 3447 4.5971267763
Iter 3300 / 3447 4.23128308748
Iter 3350 / 3447 4.05015335083
Iter 3400 / 3447 4.82793753488
Epoch 7 Valid 6.12721911386
Epoch 7 Test 5.44308217261
Epoch 8
Iter 50 / 3447 4.0117878161
Iter 100 / 3447 4.69330617244
Iter 150 / 3447 4.06568504782
Iter 200 / 3447 3.99514092339
Iter 250 / 3447 4.73747753906
Iter 300 / 3447 4.03333370502
Iter 350 / 3447 4.29818261188
Iter 400 / 3447 4.49897098541
Iter 450 / 3447 4.71290352078
Iter 500 / 3447 4.44791545462
Iter 550 / 3447 4.54852429558
Iter 600 / 3447 4.43746209914
Iter 650 / 3447 4.66539353591
Iter 700 / 3447 2.98626995087
Iter 750 / 3447 4.38089939805
Iter 800 / 3447 3.78055156361
Iter 850 / 3447 4.54032098679
Iter 900 / 3447 4.19582201087
Iter 950 / 3447 4.71380753541
Iter 1000 / 3447 4.76814633064
Iter 1050 / 3447 4.49594420517
Iter 1100 / 3447 4.64196447424
Iter 1150 / 3447 4.80830557757
Iter 1200 / 3447 4.4997623749
Iter 1250 / 3447 4.78667279412
Iter 1300 / 3447 4.22305177387
Iter 1350 / 3447 3.86046473185
Iter 1400 / 3447 4.64439715761
Iter 1450 / 3447 3.60627692727
Iter 1500 / 3447 4.62854253029
Iter 1550 / 3447 4.55985444168
Iter 1600 / 3447 4.54276752472
Iter 1650 / 3447 3.84444110577
Iter 1700 / 3447 3.89608688354
Iter 1750 / 3447 5.08757798937
Iter 1800 / 3447 4.61713801204
Iter 1850 / 3447 3.1805202961
Iter 1900 / 3447 4.4242588141
Iter 1950 / 3447 4.35692274306
Iter 2000 / 3447 4.54171346029
Iter 2050 / 3447 4.49639934383
Iter 2100 / 3447 3.88266548744
Iter 2150 / 3447 4.9027764105
Iter 2200 / 3447 4.33014831543
Iter 2250 / 3447 3.85509554545
Iter 2300 / 3447 3.67947518485
Iter 2350 / 3447 3.69871591967
Iter 2400 / 3447 4.4487628829
Iter 2450 / 3447 4.69002083599
Iter 2500 / 3447 4.31192959872
Iter 2550 / 3447 4.48169569536
Iter 2600 / 3447 4.54407838915
Iter 2650 / 3447 3.98542081393
Iter 2700 / 3447 4.51326357085
Iter 2750 / 3447 4.17230042957
Iter 2800 / 3447 4.23949034318
Iter 2850 / 3447 2.96516609192
Iter 2900 / 3447 5.2211270419
Iter 2950 / 3447 3.68746471405
Iter 3000 / 3447 5.65181905573
Iter 3050 / 3447 4.37915123834
Iter 3100 / 3447 4.57039572976
Iter 3150 / 3447 4.25545622173
Iter 3200 / 3447 3.5589716131
Iter 3250 / 3447 4.44314519709
Iter 3300 / 3447 4.4615531019
Iter 3350 / 3447 4.63752482786
Iter 3400 / 3447 4.75544172015
Epoch 8 Valid 5.7170116325
Epoch 8 Test 5.82805073394
Epoch 9
Iter 50 / 3447 4.17282772064
Iter 100 / 3447 3.96937713623
Iter 150 / 3447 3.08452860514
Iter 200 / 3447 3.88631439209
Iter 250 / 3447 4.00750050041
Iter 300 / 3447 4.48754370436
Iter 350 / 3447 3.4306690113
Iter 400 / 3447 4.27148331043
Iter 450 / 3447 4.25000704252
Iter 500 / 3447 4.64013468061
Iter 550 / 3447 4.7182304819
Iter 600 / 3447 3.54704362918
Iter 650 / 3447 3.92050249149
Iter 700 / 3447 4.28432747977
Iter 750 / 3447 3.4384291172
Iter 800 / 3447 4.53464712748
Iter 850 / 3447 4.01529257638
Iter 900 / 3447 4.02841186523
Iter 950 / 3447 3.76930894523
Iter 1000 / 3447 4.5337411386
Iter 1050 / 3447 2.42242699339
Iter 1100 / 3447 4.28066291809
Iter 1150 / 3447 4.52088267008
Iter 1200 / 3447 4.43085678764
Iter 1250 / 3447 4.4754796182
Iter 1300 / 3447 4.23507254464
Iter 1350 / 3447 4.35836909367
Iter 1400 / 3447 3.17908978462
Iter 1450 / 3447 4.00698208971
Iter 1500 / 3447 3.96219364289
Iter 1550 / 3447 2.69623028791
Iter 1600 / 3447 4.32558860085
Iter 1650 / 3447 4.23824564616
Iter 1700 / 3447 5.03827206119
Iter 1750 / 3447 4.69590392593
Iter 1800 / 3447 4.10968093872
Iter 1850 / 3447 3.36808192476
Iter 1900 / 3447 4.33804364886
Iter 1950 / 3447 4.80182794866
Iter 2000 / 3447 3.69551166735
Iter 2050 / 3447 3.91235406058
Iter 2100 / 3447 4.47796554565
Iter 2150 / 3447 3.67692533452
Iter 2200 / 3447 4.3132273915
Iter 2250 / 3447 4.32003326416
Iter 2300 / 3447 4.35527324677
Iter 2350 / 3447 2.60307559452
Iter 2400 / 3447 4.31474161148
Iter 2450 / 3447 4.49349451065
Iter 2500 / 3447 4.24286783854
Iter 2550 / 3447 3.99382866753
Iter 2600 / 3447 5.06469077252
Iter 2650 / 3447 3.611513658
Iter 2700 / 3447 4.28736877441
Iter 2750 / 3447 4.68756414343
Iter 2800 / 3447 4.16636488173
Iter 2850 / 3447 4.36095755441
Iter 2900 / 3447 3.41752857273
Iter 2950 / 3447 6.13251495361
Iter 3000 / 3447 2.76301498413
Iter 3050 / 3447 4.64559417075
Iter 3100 / 3447 4.12122923752
Iter 3150 / 3447 4.39499255194
Iter 3200 / 3447 4.00500912137
Iter 3250 / 3447 3.41417957653
Iter 3300 / 3447 4.4379965572
Iter 3350 / 3447 4.56287085492
Iter 3400 / 3447 1.9398876826
Epoch 9 Valid 6.67672288588
Epoch 9 Test 6.23307239656
Epoch 10
Iter 50 / 3447 4.00239626567
Iter 100 / 3447 3.32323695592
Iter 150 / 3447 3.16302357228
Iter 200 / 3447 2.80066811698
Iter 250 / 3447 4.80878729569
Iter 300 / 3447 4.52661182134
Iter 350 / 3447 3.4617726094
Iter 400 / 3447 3.90692329407
Iter 450 / 3447 3.82322981551
Iter 500 / 3447 4.1395434425
Iter 550 / 3447 3.94172847972
Iter 600 / 3447 4.69200602214
Iter 650 / 3447 4.32570030576
Iter 700 / 3447 3.50549888611
Iter 750 / 3447 4.70101254485
Iter 800 / 3447 4.64069095735
Iter 850 / 3447 4.40174303039
Iter 900 / 3447 3.95576985677
Iter 950 / 3447 4.53205252982
Iter 1000 / 3447 3.76522445679
Iter 1050 / 3447 4.32554085545
Iter 1100 / 3447 4.09886047363
Iter 1150 / 3447 3.02104873657
Iter 1200 / 3447 4.79274808444
Iter 1250 / 3447 4.04112739563
Iter 1300 / 3447 4.15573533376
Iter 1350 / 3447 4.10572155611
Iter 1400 / 3447 4.48313685826
Iter 1450 / 3447 4.44328675447
Iter 1500 / 3447 4.23839922977
Iter 1550 / 3447 4.0928030303
Iter 1600 / 3447 3.6920035226
Iter 1650 / 3447 4.94202372233
Iter 1700 / 3447 3.51226945357
Iter 1750 / 3447 4.06647020368
Iter 1800 / 3447 0.764903187752
Iter 1850 / 3447 3.94516499837
Iter 1900 / 3447 4.24751763328
Iter 1950 / 3447 5.17143461439
Iter 2000 / 3447 4.28253802131
Iter 2050 / 3447 5.25662676493
Iter 2100 / 3447 4.25166720436
Iter 2150 / 3447 4.59900742628
Iter 2200 / 3447 4.52096119673
Iter 2250 / 3447 4.54257384183
Iter 2300 / 3447 4.39407740543
Iter 2350 / 3447 4.34122606734
Iter 2400 / 3447 6.98197283064
Iter 2450 / 3447 4.35428696784
Iter 2500 / 3447 4.21506958008
Iter 2550 / 3447 4.64302847726
Iter 2600 / 3447 5.46568934123
Iter 2650 / 3447 4.31195608775
Iter 2700 / 3447 4.31918936065
Iter 2750 / 3447 3.10676683698
Iter 2800 / 3447 4.61891479197
Iter 2850 / 3447 1.84007821764
Iter 2900 / 3447 4.15400493062
Iter 2950 / 3447 3.97957269077
Iter 3000 / 3447 2.61360794459
Iter 3050 / 3447 3.16087595622
Iter 3100 / 3447 4.17896887138
Iter 3150 / 3447 4.17705485026
Iter 3200 / 3447 4.30713096032
Iter 3250 / 3447 4.4434820437
Iter 3300 / 3447 3.14260829579
Iter 3350 / 3447 4.14143567208
Iter 3400 / 3447 4.61878129548
Epoch 10 Valid 6.91594993774
Epoch 10 Test 6.18498639929
Epoch 11
Iter 50 / 3447 3.37163085938
Iter 100 / 3447 4.03298380534
Iter 150 / 3447 4.38712176155
Iter 200 / 3447 4.27331355168
Iter 250 / 3447 4.31739807129
Iter 300 / 3447 4.38848985944
Iter 350 / 3447 4.86567433675
Iter 400 / 3447 2.8461265564
Iter 450 / 3447 4.07186349233
Iter 500 / 3447 3.49355888367
Iter 550 / 3447 3.47591061062
Iter 600 / 3447 3.92508130882
Iter 650 / 3447 4.3001575582
Iter 700 / 3447 4.2583732605
Iter 750 / 3447 4.25072490305
Iter 800 / 3447 5.09011030197
Iter 850 / 3447 4.37507052951
Iter 900 / 3447 4.23287755793
Iter 950 / 3447 4.6412016369
Iter 1000 / 3447 3.94080273073
Iter 1050 / 3447 3.78651447061
Iter 1100 / 3447 4.17380823206
Iter 1150 / 3447 4.03148663233
