nohup: ignoring input
[dynet] initializing CUDA
[dynet] Request for 1 specific GPU ...
[dynet] Device Number: 2
[dynet]   Device name: GeForce GTX TITAN X
[dynet]   Memory Clock Rate (KHz): 3505000
[dynet]   Memory Bus Width (bits): 384
[dynet]   Peak Memory Bandwidth (GB/s): 336.48
[dynet]   Memory Free (GB): 8.35833/12.7996
Iter 450 / 4170 4.82967748397
Iter 500 / 4170 4.41860911051
Iter 550 / 4170 4.68506458827
Iter 600 / 4170 4.39450412326
Iter 650 / 4170 4.75607299805
Iter 700 / 4170 4.78461988917
Iter 750 / 4170 4.71720562559
Iter 800 / 4170 4.26897762523
Iter 850 / 4170 5.14796549479
Iter 900 / 4170 5.87599182129
Iter 950 / 4170 4.53151371168
Iter 1000 / 4170 4.88669586182
Iter 1050 / 4170 4.40264621311
Iter 1100 / 4170 3.86316600126
Iter 1150 / 4170 4.96338219736
Iter 1200 / 4170 4.84915336997
Iter 1250 / 4170 4.9852230899
Iter 1300 / 4170 4.39796794545
Iter 1350 / 4170 5.04435260479
Iter 1400 / 4170 4.79651803681
Iter 1450 / 4170 4.83315160719
Iter 1500 / 4170 4.82844278971
Iter 1550 / 4170 4.91886511514
Iter 1600 / 4170 4.89374414063
Iter 1650 / 4170 5.23453802811
Iter 1700 / 4170 5.08840808029
Iter 1750 / 4170 4.21938876448
Iter 1800 / 4170 4.68871222602
Iter 1850 / 4170 4.00616508152
Iter 1900 / 4170 5.40790176392
Iter 1950 / 4170 5.01925503478
Iter 2000 / 4170 4.79068929499
Iter 2050 / 4170 5.802735314
Iter 2100 / 4170 4.24547650737
Iter 2150 / 4170 4.16623153687
Iter 2200 / 4170 4.68202070756
Iter 2250 / 4170 3.62209200859
Iter 2300 / 4170 4.82637959465
Iter 2350 / 4170 4.66607055664
Iter 2400 / 4170 4.60136583116
Iter 2450 / 4170 4.493847578
Iter 2500 / 4170 4.19825844143
Iter 2550 / 4170 4.87357003348
Iter 2600 / 4170 5.50694220407
Iter 2650 / 4170 4.24741979746
Iter 2700 / 4170 4.86351667132
Iter 2750 / 4170 4.80634765625
Iter 2800 / 4170 4.95533752441
Iter 2850 / 4170 4.36789134192
Iter 2900 / 4170 4.55405625053
Iter 2950 / 4170 4.8690783357
Iter 3000 / 4170 4.21303261651
Iter 3050 / 4170 4.83314748911
Iter 3100 / 4170 4.23429038308
Iter 3150 / 4170 4.78379760742
Iter 3200 / 4170 6.39685691977
Iter 3250 / 4170 4.41424615043
Iter 3300 / 4170 4.43094177246
Iter 3350 / 4170 4.98042384556
Iter 3400 / 4170 1.62415909767
Iter 3450 / 4170 4.45155639648
Iter 3500 / 4170 5.11881177179
Iter 3550 / 4170 4.64707505968
Iter 3600 / 4170 4.08359527588
Iter 3650 / 4170 4.75340418662
Iter 3700 / 4170 2.09306948526
Iter 3750 / 4170 6.68430228855
Iter 3800 / 4170 5.049994797
Iter 3850 / 4170 5.40515795621
Iter 3900 / 4170 4.39781313296
Iter 3950 / 4170 4.59485404722
Iter 4000 / 4170 4.47321955363
Iter 4050 / 4170 4.84982864945
Iter 4100 / 4170 3.86529629988
Iter 4150 / 4170 4.3888335455
Epoch 3 Valid 6.49656470805
Epoch 3 Test 6.61127492562
Epoch 4
Iter 50 / 4170 4.94345682318
Iter 100 / 4170 4.47924685011
Iter 150 / 4170 4.85740906515
Iter 200 / 4170 4.70278662966
Iter 250 / 4170 4.71097167969
Iter 300 / 4170 4.02891104562
Iter 350 / 4170 4.89901462131
Iter 400 / 4170 4.8565611228
Iter 450 / 4170 4.88216080204
Iter 500 / 4170 4.60090953899
Iter 550 / 4170 4.42962153271
Iter 600 / 4170 4.6167579793
Iter 650 / 4170 4.08565690782
Iter 700 / 4170 4.85271295511
Iter 750 / 4170 5.78598518372
Iter 800 / 4170 6.93585122598
Iter 850 / 4170 4.5309994476
Iter 900 / 4170 4.5634162289
Iter 950 / 4170 5.04886518206
Iter 1000 / 4170 4.88196507896
Iter 1050 / 4170 5.26536215505
Iter 1100 / 4170 5.41622373793
Iter 1150 / 4170 4.83386167869
Iter 1200 / 4170 4.21012420654
Iter 1250 / 4170 3.81278139002
Iter 1300 / 4170 4.59041974103
Iter 1350 / 4170 4.91061956232
Iter 1400 / 4170 4.00537363688
Iter 1450 / 4170 4.99437897115
Iter 1500 / 4170 5.16247265155
Iter 1550 / 4170 4.32236602341
Iter 1600 / 4170 4.69349465639
Iter 1650 / 4170 4.54097202846
Iter 1700 / 4170 4.2370373408
Iter 1750 / 4170 4.80941497803
Iter 1800 / 4170 5.92002617558
Iter 1850 / 4170 4.81275371477
Iter 1900 / 4170 5.37106933594
Iter 1950 / 4170 4.87453450521
Iter 2000 / 4170 4.44145008949
Iter 2050 / 4170 5.75044744155
Iter 2100 / 4170 3.51205860485
Iter 2150 / 4170 4.31826597272
Iter 2200 / 4170 4.12264318052
Iter 2250 / 4170 5.0196217504
Iter 2300 / 4170 4.61802402989
Iter 2350 / 4170 5.19338378906
Iter 2400 / 4170 4.49603017171
Iter 2450 / 4170 5.64655921573
Iter 2500 / 4170 4.2582849775
Iter 2550 / 4170 6.07944169478
Iter 2600 / 4170 5.34529972076
Iter 2650 / 4170 4.09838065455
Iter 2700 / 4170 4.12150456355
Iter 2750 / 4170 4.17158097487
Iter 2800 / 4170 4.73104016534
Iter 2850 / 4170 4.8511109015
Iter 2900 / 4170 5.2550958252
Iter 2950 / 4170 5.00431315104
Iter 3000 / 4170 6.11419296265
Iter 3050 / 4170 4.50212944878
Iter 3100 / 4170 4.31499378101
Iter 3150 / 4170 4.38402063706
Iter 3200 / 4170 2.19256639481
Iter 3250 / 4170 4.69194840796
Iter 3300 / 4170 4.26226806641
Iter 3350 / 4170 5.4587725739
Iter 3400 / 4170 4.12272013789
Iter 3450 / 4170 4.25528176048
Iter 3500 / 4170 4.3264103247
Iter 3550 / 4170 5.91920353816
Iter 3600 / 4170 4.77558810894
Iter 3650 / 4170 4.87698552638
Iter 3700 / 4170 3.32830270131
Iter 3750 / 4170 4.59514391864
Iter 3800 / 4170 1.52969670296
Iter 3850 / 4170 3.97802817605
Iter 3900 / 4170 4.51778060671
Iter 3950 / 4170 4.26301269531
Iter 4000 / 4170 3.96966065752
Iter 4050 / 4170 5.26539369063
Iter 4100 / 4170 4.36497814072
Iter 4150 / 4170 4.46554956681
Epoch 4 Valid 7.88439456221
Epoch 4 Test 7.73277382939
Epoch 5
Iter 50 / 4170 4.18939530222
Iter 100 / 4170 4.52319169175
Iter 150 / 4170 3.81513553196
Iter 200 / 4170 4.99163943946
Iter 250 / 4170 3.58651155077
Iter 300 / 4170 4.05304072453
Iter 350 / 4170 4.52018294796
Iter 400 / 4170 4.71033078148
Iter 450 / 4170 4.19895039434
Iter 500 / 4170 4.10391505042
Iter 550 / 4170 4.37009868796
Iter 600 / 4170 4.59491024926
Iter 650 / 4170 5.62928067721
Iter 700 / 4170 4.81567564465
Iter 750 / 4170 4.71902822519
Iter 800 / 4170 4.52919634651
Iter 850 / 4170 4.5550735936
Iter 900 / 4170 4.05725137811
Iter 950 / 4170 4.12297440786
Iter 1000 / 4170 4.29917509062
Iter 1050 / 4170 4.05478286743
Iter 1100 / 4170 4.88908329716
Iter 1150 / 4170 4.08881092072
Iter 1200 / 4170 4.24194784176
Iter 1250 / 4170 3.93916647775
Iter 1300 / 4170 5.67875
Iter 1350 / 4170 4.65230331581
Iter 1400 / 4170 4.5481720863
Iter 1450 / 4170 4.15802887947
Iter 1500 / 4170 3.7410484314
Iter 1550 / 4170 4.2592308738
Iter 1600 / 4170 3.98467861078
Iter 1650 / 4170 3.62864925987
Iter 1700 / 4170 4.68816109163
Iter 1750 / 4170 4.44990957388
Iter 1800 / 4170 4.04625956217
Iter 1850 / 4170 4.36151968149
Iter 1900 / 4170 3.95698414678
Iter 1950 / 4170 4.45112582615
Iter 2000 / 4170 4.31821880919
Iter 2050 / 4170 4.43180609809
Iter 2100 / 4170 4.04824242225
Iter 2150 / 4170 5.29046671014
Iter 2200 / 4170 5.21503460596
Iter 2250 / 4170 3.719857998
Iter 2300 / 4170 3.85965794155
Iter 2350 / 4170 4.36369766301
Iter 2400 / 4170 4.30879272461
Iter 2450 / 4170 3.98811250056
Iter 2500 / 4170 3.711170578
Iter 2550 / 4170 3.43852598771
Iter 2600 / 4170 6.05643929376
Iter 2650 / 4170 4.58966702134
Iter 2700 / 4170 4.4060480027
Iter 2750 / 4170 4.43092824452
Iter 2800 / 4170 5.57744259304
Iter 2850 / 4170 4.62353936557
Iter 2900 / 4170 3.91457080841
Iter 2950 / 4170 4.14150918497
Iter 3000 / 4170 4.74930617389
Iter 3050 / 4170 4.14665876116
Iter 3100 / 4170 5.57026296422
Iter 3150 / 4170 5.57918875558
Iter 3200 / 4170 4.52648085297
Iter 3250 / 4170 3.83938672466
Iter 3300 / 4170 7.16730425435
Iter 3350 / 4170 4.31234741211
Iter 3400 / 4170 4.66668097178
Iter 3450 / 4170 4.02101820794
Iter 3500 / 4170 4.42021204214
Iter 3550 / 4170 4.04395453135
Iter 3600 / 4170 3.90809693628
Iter 3650 / 4170 5.40805584451
Iter 3700 / 4170 4.33692605155
Iter 3750 / 4170 4.20753574371
Iter 3800 / 4170 4.24676635521
Iter 3850 / 4170 4.61683146159
Iter 3900 / 4170 4.69806118669
Iter 3950 / 4170 3.59119774314
Iter 4000 / 4170 3.99414996371
Iter 4050 / 4170 4.10561240592
Iter 4100 / 4170 4.16426235292
Iter 4150 / 4170 4.30710998535
Epoch 5 Valid 10.0233981465
Epoch 5 Test 9.82747448515
Epoch 6
Iter 50 / 4170 4.01637878418
Iter 100 / 4170 4.06194926417
Iter 150 / 4170 5.69981060606
Iter 200 / 4170 4.18386348601
Iter 250 / 4170 3.93317504883
Iter 300 / 4170 3.93886130197
Iter 350 / 4170 4.0915731991
Iter 400 / 4170 2.60839239756
Iter 450 / 4170 3.87072753906
Iter 500 / 4170 4.4466200329
Iter 550 / 4170 5.53481024665
Iter 600 / 4170 4.04043508383
Iter 650 / 4170 4.40184439726
Iter 700 / 4170 4.4035849435
Iter 750 / 4170 4.02678635541
Iter 800 / 4170 4.37099745009
Iter 850 / 4170 3.68007570155
Iter 900 / 4170 4.06379494472
Iter 950 / 4170 3.84242004395
Iter 1000 / 4170 3.73497915117
Iter 1050 / 4170 4.53050573548
Iter 1100 / 4170 3.90774177102
Iter 1150 / 4170 3.94635175622
Iter 1200 / 4170 4.11724209045
Iter 1250 / 4170 4.63000322425
Iter 1300 / 4170 3.82024284031
Iter 1350 / 4170 4.45099736603
Iter 1400 / 4170 3.83282259428
Iter 1450 / 4170 2.92472130912
Iter 1500 / 4170 4.32385169135
Iter 1550 / 4170 4.29816753108
Iter 1600 / 4170 4.49014934671
Iter 1650 / 4170 4.54589018951
Iter 1700 / 4170 3.37980638587
Iter 1750 / 4170 3.97894554138
Iter 1800 / 4170 4.22158813477
Iter 1850 / 4170 4.12594604492
Iter 1900 / 4170 4.90375149635
Iter 1950 / 4170 3.38494205475
Iter 2000 / 4170 2.62489837646
Iter 2050 / 4170 4.50032389323
Iter 2100 / 4170 4.59342417997
Iter 2150 / 4170 4.0657943914
Iter 2200 / 4170 4.77358093262
Iter 2250 / 4170 4.86763616194
Iter 2300 / 4170 4.72220809371
Iter 2350 / 4170 3.75653118557
Iter 2400 / 4170 3.93549128941
Iter 2450 / 4170 4.38658641947
Iter 2500 / 4170 3.56117172241
Iter 2550 / 4170 5.13541833678
Iter 2600 / 4170 3.82559769242
Iter 2650 / 4170 3.96009608677
Iter 2700 / 4170 4.43844652933
Iter 2750 / 4170 4.33104044596
Iter 2800 / 4170 4.55769367459
Iter 2850 / 4170 4.17153402475
Iter 2900 / 4170 3.8160532455
Iter 2950 / 4170 4.2714732488
Iter 3000 / 4170 3.76327090793
Iter 3050 / 4170 2.78576706395
Iter 3100 / 4170 4.05135599772
Iter 3150 / 4170 3.50205230713
Iter 3200 / 4170 4.22258296022
Iter 3250 / 4170 4.61102556501
Iter 3300 / 4170 5.46688880449
Iter 3350 / 4170 5.57630368497
Iter 3400 / 4170 4.60362858559
Iter 3450 / 4170 4.26063302847
Iter 3500 / 4170 3.99376068115
Iter 3550 / 4170 4.16894808683
Iter 3600 / 4170 5.15876417894
Iter 3650 / 4170 4.18865381781
Iter 3700 / 4170 3.95431191581
Iter 3750 / 4170 5.57178446452
Iter 3800 / 4170 1.22211885452
Iter 3850 / 4170 4.55669530233
Iter 3900 / 4170 3.71795051481
Iter 3950 / 4170 3.52570668096
Iter 4000 / 4170 5.82860870361
Iter 4050 / 4170 4.00711383242
Iter 4100 / 4170 4.81787145705
Iter 4150 / 4170 3.80845460438
Epoch 6 Valid 10.5266836371
Epoch 6 Test 10.3906560403
Epoch 7
Iter 50 / 4170 4.07562154134
Iter 100 / 4170 4.31261709462
Iter 150 / 4170 3.74015545023
Iter 200 / 4170 4.53497481673
Iter 250 / 4170 4.17349985484
Iter 300 / 4170 4.18510525043
Iter 350 / 4170 4.8137512207
Iter 400 / 4170 3.88161468506
Iter 450 / 4170 3.45520979358
Iter 500 / 4170 4.14687805176
Iter 550 / 4170 4.78557314192
Iter 600 / 4170 4.13371992111
Iter 650 / 4170 4.27094057145
Iter 700 / 4170 4.62000372471
Iter 750 / 4170 3.94656904917
Iter 800 / 4170 4.32140227287
Iter 850 / 4170 4.00681144313
Iter 900 / 4170 3.3599520874
Iter 950 / 4170 3.95125697849
Iter 1000 / 4170 4.43013998178
Iter 1050 / 4170 4.39351997375
Iter 1100 / 4170 4.22466234437
Iter 1150 / 4170 3.17513693105
Iter 1200 / 4170 3.28026618958
Iter 1250 / 4170 1.67971396446
Iter 1300 / 4170 4.15893286989
Iter 1350 / 4170 4.79875168845
Iter 1400 / 4170 3.49155921936
Iter 1450 / 4170 4.15272895586
Iter 1500 / 4170 4.50415774754
Iter 1550 / 4170 3.24759984016
Iter 1600 / 4170 3.910802321
Iter 1650 / 4170 4.95526123047
Iter 1700 / 4170 4.06616810581
Iter 1750 / 4170 3.75982416893
Iter 1800 / 4170 4.96035112653
Iter 1850 / 4170 4.90883055187
Iter 1900 / 4170 3.99299641927
Iter 1950 / 4170 4.05542344313
Iter 2000 / 4170 3.61415719295
Iter 2050 / 4170 3.20174412583
Iter 2100 / 4170 5.70450719198
Iter 2150 / 4170 3.09166717529
Iter 2200 / 4170 3.71973228455
Iter 2250 / 4170 3.56088728097
Iter 2300 / 4170 4.09793332455
Iter 2350 / 4170 4.22915114183
Iter 2400 / 4170 3.58439356486
Iter 2450 / 4170 3.88123709425
Iter 2500 / 4170 4.31491912357
Iter 2550 / 4170 2.99302885267
Iter 2600 / 4170 2.49095611572
Iter 2650 / 4170 3.90738756903
Iter 2700 / 4170 4.19822579
Iter 2750 / 4170 4.0965294216
Iter 2800 / 4170 3.8293216103
Iter 2850 / 4170 4.92074584961
Iter 2900 / 4170 4.03930376161
Iter 2950 / 4170 4.85239362717
Iter 3000 / 4170 4.32490483037
Iter 3050 / 4170 3.62524169922
Iter 3100 / 4170 3.86169651576
Iter 3150 / 4170 4.95393902323
Iter 3200 / 4170 4.07323773702
Iter 3250 / 4170 5.02352616594
Iter 3300 / 4170 3.56363295644
Iter 3350 / 4170 4.12301199777
Iter 3400 / 4170 4.17528464577
Iter 3450 / 4170 3.82274581447
Iter 3500 / 4170 3.93757205539
Iter 3550 / 4170 4.75259145101
Iter 3600 / 4170 4.08169290294
Iter 3650 / 4170 2.87669626872
Iter 3700 / 4170 4.37243754924
Iter 3750 / 4170 3.78059676598
Iter 3800 / 4170 3.79468087589
Iter 3850 / 4170 4.13349075317
Iter 3900 / 4170 3.88572321711
Iter 3950 / 4170 3.78151579826
Iter 4000 / 4170 3.87718425078
Iter 4050 / 4170 4.07415844145
Iter 4100 / 4170 4.5918097496
Iter 4150 / 4170 3.9252204895
Epoch 7 Valid 11.2446697334
Epoch 7 Test 11.3758037725
Epoch 8
Iter 50 / 4170 4.13908981065
Iter 100 / 4170 4.12950076333
Iter 150 / 4170 3.26945466262
Iter 200 / 4170 4.63950678128
Iter 250 / 4170 3.73701292893
Iter 300 / 4170 3.78719111851
Iter 350 / 4170 4.29468756782
Iter 400 / 4170 3.92066127232
Iter 450 / 4170 3.45747197469
Iter 500 / 4170 4.4723417494
Iter 550 / 4170 3.78904797761
Iter 600 / 4170 3.97270965576
Iter 650 / 4170 4.38908058449
Iter 700 / 4170 2.75732197481
Iter 750 / 4170 3.62652151925
Iter 800 / 4170 3.70491233239
Iter 850 / 4170 3.62149602717
Iter 900 / 4170 2.97694091797
Iter 950 / 4170 4.30480609024
Iter 1000 / 4170 3.99179077148
Iter 1050 / 4170 4.48903696161
Iter 1100 / 4170 3.91823968655
Iter 1150 / 4170 3.55545418032
Iter 1200 / 4170 3.45856221517
Iter 1250 / 4170 2.22818241119
Iter 1300 / 4170 4.40577510365
Iter 1350 / 4170 3.5933462685
Iter 1400 / 4170 3.91512900905
Iter 1450 / 4170 4.30241699219
Iter 1500 / 4170 3.80361732277
Iter 1550 / 4170 3.97406235615
Iter 1600 / 4170 3.35351354426
Iter 1650 / 4170 3.15461837706
Iter 1700 / 4170 4.98027118884
Iter 1750 / 4170 4.00721617003
Iter 1800 / 4170 3.57269017837
Iter 1850 / 4170 4.15639906663
Iter 1900 / 4170 3.04535590278
Iter 1950 / 4170 4.11868217089
Iter 2000 / 4170 3.69597952706
Iter 2050 / 4170 4.65544033051
Iter 2100 / 4170 3.59371362974
Iter 2150 / 4170 3.92776566076
Iter 2200 / 4170 4.37507049561
Iter 2250 / 4170 4.01293945312
Iter 2300 / 4170 4.32297039032
Iter 2350 / 4170 3.18584594727
Iter 2400 / 4170 4.74032236735
Iter 2450 / 4170 3.93814378684
Iter 2500 / 4170 3.78566075885
Iter 2550 / 4170 3.53651500884
Iter 2600 / 4170 4.48513821193
Iter 2650 / 4170 3.34294846954
Iter 2700 / 4170 3.70491717303
Iter 2750 / 4170 2.11890769005
Iter 2800 / 4170 4.27301763719
Iter 2850 / 4170 4.01969246124
Iter 2900 / 4170 6.45391464233
Iter 2950 / 4170 3.65384775798
Iter 3000 / 4170 3.47538861361
Iter 3050 / 4170 4.11970001221
Iter 3100 / 4170 3.59397676256
Iter 3150 / 4170 3.68563261486
Iter 3200 / 4170 4.36939409326
Iter 3250 / 4170 3.80837193931
Iter 3300 / 4170 5.13030413727
Iter 3350 / 4170 4.10452865973
Iter 3400 / 4170 3.97889693554
Iter 3450 / 4170 4.30462807103
Iter 3500 / 4170 4.783235338
Iter 3550 / 4170 3.94046051334
Iter 3600 / 4170 3.79700200698
Iter 3650 / 4170 3.69542653937
Iter 3700 / 4170 5.06900889079
Iter 3750 / 4170 3.83607737223
Iter 3800 / 4170 3.62716774319
Iter 3850 / 4170 3.71505324046
Iter 3900 / 4170 3.39160427517
Iter 3950 / 4170 4.49380004883
Iter 4000 / 4170 3.60270118713
Iter 4050 / 4170 4.21782461313
Iter 4100 / 4170 4.93057789522
Iter 4150 / 4170 4.18693894606
Epoch 8 Valid 12.3580261934
Epoch 8 Test 11.9217751659
Epoch 9
Iter 50 / 4170 3.62305123465
Iter 100 / 4170 3.29185413179
Iter 150 / 4170 3.82979347839
Iter 200 / 4170 3.76391465929
Iter 250 / 4170 4.03605250308
Iter 300 / 4170 3.58786582947
Iter 350 / 4170 3.91288336677
Iter 400 / 4170 3.9396762424
Iter 450 / 4170 4.31501529091
Iter 500 / 4170 4.01089859009
Iter 550 / 4170 3.81835892621
Iter 600 / 4170 4.90907868885
Iter 650 / 4170 3.9872757394
Iter 700 / 4170 3.40650685628
Iter 750 / 4170 3.95112175471
Iter 800 / 4170 3.55020713806
Iter 850 / 4170 3.65043573794
Iter 900 / 4170 5.70322897268
Iter 950 / 4170 3.22714621804
Iter 1000 / 4170 3.6573585842
Iter 1050 / 4170 3.7877515905
Iter 1100 / 4170 3.87184017406
Iter 1150 / 4170 3.63722302907
Iter 1200 / 4170 3.44455337524
Iter 1250 / 4170 4.15417059537
Iter 1300 / 4170 3.64576911926
Iter 1350 / 4170 3.37750869879
Iter 1400 / 4170 4.42264141953
Iter 1450 / 4170 3.52812355443
Iter 1500 / 4170 3.95893972891
Iter 1550 / 4170 3.60895118713
Iter 1600 / 4170 3.91358530533
Iter 1650 / 4170 3.63432391131
Iter 1700 / 4170 3.87387943441
Iter 1750 / 4170 3.90391619372
Iter 1800 / 4170 0.860500335693
Iter 1850 / 4170 3.40008152953
Iter 1900 / 4170 4.06491115637
Iter 1950 / 4170 3.64566352151
Iter 2000 / 4170 3.49232205478
Iter 2050 / 4170 3.18346747037
Iter 2100 / 4170 3.8888730898
