nohup: ignoring input
[dynet] initializing CUDA
[dynet] Request for 1 specific GPU ...
[dynet] Device Number: 3
[dynet]   Device name: GeForce GTX TITAN X
[dynet]   Memory Clock Rate (KHz): 3505000
[dynet]   Memory Bus Width (bits): 384
[dynet]   Peak Memory Bandwidth (GB/s): 336.48
[dynet]   Memory Free (GB): 7.3108/12.7996
Iter 1450 / 4548 3.77045273199
Iter 1500 / 4548 4.3767409148
Iter 1550 / 4548 3.41994476318
Iter 1600 / 4548 3.10493558996
Iter 1650 / 4548 4.56993015834
Iter 1700 / 4548 3.78274248231
Iter 1750 / 4548 3.99193396935
Iter 1800 / 4548 3.72173911647
Iter 1850 / 4548 3.40473403931
Iter 1900 / 4548 4.39873092086
Iter 1950 / 4548 4.37497307273
Iter 2000 / 4548 2.99735081991
Iter 2050 / 4548 3.38641858101
Iter 2100 / 4548 4.16096943557
Iter 2150 / 4548 3.55415638706
Iter 2200 / 4548 3.90520363242
Iter 2250 / 4548 3.5917425821
Iter 2300 / 4548 3.82836623419
Iter 2350 / 4548 3.0837281545
Iter 2400 / 4548 5.63571275984
Iter 2450 / 4548 4.06329923063
Iter 2500 / 4548 3.50288843226
Iter 2550 / 4548 3.21237933819
Iter 2600 / 4548 3.63133646647
Iter 2650 / 4548 3.38932609558
Iter 2700 / 4548 3.65800045698
Iter 2750 / 4548 3.61789568569
Iter 2800 / 4548 4.42148758436
Iter 2850 / 4548 3.57142803486
Iter 2900 / 4548 4.76054454985
Iter 2950 / 4548 3.18997258725
Iter 3000 / 4548 3.63337553749
Iter 3050 / 4548 3.72840296665
Iter 3100 / 4548 3.54643859863
Iter 3150 / 4548 3.98316802979
Iter 3200 / 4548 4.90444100003
Iter 3250 / 4548 3.46210414342
Iter 3300 / 4548 3.30992757863
Iter 3350 / 4548 2.41299247742
Iter 3400 / 4548 3.4726935658
Iter 3450 / 4548 3.85184383392
Iter 3500 / 4548 3.7491958053
Iter 3550 / 4548 4.53339621106
Iter 3600 / 4548 3.62353022649
Iter 3650 / 4548 3.93767361111
Iter 3700 / 4548 3.31860323305
Iter 3750 / 4548 3.64838407212
Iter 3800 / 4548 3.72857781176
Iter 3850 / 4548 3.49536031087
Iter 3900 / 4548 4.03348013071
Iter 3950 / 4548 3.9176260489
Iter 4000 / 4548 3.96593789493
Iter 4050 / 4548 3.46324798584
Iter 4100 / 4548 2.78903420998
Iter 4150 / 4548 4.96264512804
Iter 4200 / 4548 3.17961220119
Iter 4250 / 4548 4.08987935384
Iter 4300 / 4548 3.65435103219
Iter 4350 / 4548 2.66660933061
Iter 4400 / 4548 4.51629162511
Iter 4450 / 4548 4.24189178467
Iter 4500 / 4548 4.00301640828
Epoch 3 Valid 15.9640765894
Epoch 3 Test 16.2774991961
Epoch 4
Iter 50 / 4548 4.03309726176
Iter 100 / 4548 3.2195602417
Iter 150 / 4548 3.31316669171
Iter 200 / 4548 3.5668352235
Iter 250 / 4548 1.81084251404
Iter 300 / 4548 3.75905322003
Iter 350 / 4548 3.05915691978
Iter 400 / 4548 3.7560783835
Iter 450 / 4548 3.37823289878
Iter 500 / 4548 2.63912200928
Iter 550 / 4548 4.51002443754
Iter 600 / 4548 2.30436134338
Iter 650 / 4548 2.39815575736
Iter 700 / 4548 2.656607896
Iter 750 / 4548 4.44495456502
Iter 800 / 4548 3.67351597377
Iter 850 / 4548 5.06577030305
Iter 900 / 4548 3.08111073421
Iter 950 / 4548 2.92733404371
Iter 1000 / 4548 3.40381648623
Iter 1050 / 4548 3.56436191906
Iter 1100 / 4548 3.39192057292
Iter 1150 / 4548 6.2875617981
Iter 1200 / 4548 3.0070498959
Iter 1250 / 4548 3.01494598389
Iter 1300 / 4548 3.46796700614
Iter 1350 / 4548 2.72136497498
Iter 1400 / 4548 4.01068752915
Iter 1450 / 4548 3.11968612671
Iter 1500 / 4548 3.29254560711
Iter 1550 / 4548 3.40403442383
Iter 1600 / 4548 2.27185742608
Iter 1650 / 4548 2.44598087045
Iter 1700 / 4548 3.35878249116
Iter 1750 / 4548 4.22337310168
Iter 1800 / 4548 3.237539741
Iter 1850 / 4548 3.04074559067
Iter 1900 / 4548 3.29620103102
Iter 1950 / 4548 1.79428760425
Iter 2000 / 4548 3.16172611297
Iter 2050 / 4548 2.99269618758
Iter 2100 / 4548 3.70141995338
Iter 2150 / 4548 3.52328368156
Iter 2200 / 4548 3.48015555082
Iter 2250 / 4548 3.47486337026
Iter 2300 / 4548 3.41251880787
Iter 2350 / 4548 3.42787439683
Iter 2400 / 4548 3.33106651602
Iter 2450 / 4548 3.46305787718
Iter 2500 / 4548 3.59809875488
Iter 2550 / 4548 3.1884399156
Iter 2600 / 4548 3.14059448242
Iter 2650 / 4548 5.24377163974
Iter 2700 / 4548 2.25061626434
Iter 2750 / 4548 3.54764257503
Iter 2800 / 4548 3.09099438316
Iter 2850 / 4548 3.49178292411
Iter 2900 / 4548 4.57304023294
Iter 2950 / 4548 3.24738658558
Iter 3000 / 4548 3.26167882583
Iter 3050 / 4548 3.13610809326
Iter 3100 / 4548 3.1072063446
Iter 3150 / 4548 2.89803380552
Iter 3200 / 4548 3.02236284528
Iter 3250 / 4548 3.73183888402
Iter 3300 / 4548 3.36086212158
Iter 3350 / 4548 4.24134794195
Iter 3400 / 4548 5.28431974139
Iter 3450 / 4548 3.62389238862
Iter 3500 / 4548 4.14208421429
Iter 3550 / 4548 3.39542566455
Iter 3600 / 4548 4.32262390137
Iter 3650 / 4548 2.8692408475
Iter 3700 / 4548 3.3873620194
Iter 3750 / 4548 3.32267252604
Iter 3800 / 4548 3.05872990535
Iter 3850 / 4548 3.53036171837
Iter 3900 / 4548 3.33600082397
Iter 3950 / 4548 3.62053934733
Iter 4000 / 4548 2.97363604921
Iter 4050 / 4548 2.92394866943
Iter 4100 / 4548 2.82730413943
Iter 4150 / 4548 3.76621154785
Iter 4200 / 4548 3.16384887695
Iter 4250 / 4548 3.23671134574
Iter 4300 / 4548 3.89624786377
Iter 4350 / 4548 3.23702139806
Iter 4400 / 4548 3.32355516222
Iter 4450 / 4548 4.00041453044
Iter 4500 / 4548 4.38031827486
Epoch 4 Valid 17.7789197067
Epoch 4 Test 18.3272286765
Epoch 5
Iter 50 / 4548 3.08924763997
Iter 100 / 4548 2.90885750907
Iter 150 / 4548 3.54475727697
Iter 200 / 4548 2.93099594116
Iter 250 / 4548 2.6900206148
Iter 300 / 4548 3.07968808894
Iter 350 / 4548 2.7464121305
Iter 400 / 4548 3.8916304568
Iter 450 / 4548 3.30398262872
Iter 500 / 4548 3.14448464134
Iter 550 / 4548 4.56295663339
Iter 600 / 4548 3.62258834839
Iter 650 / 4548 3.59615079094
Iter 700 / 4548 3.0415687561
Iter 750 / 4548 3.85332201886
Iter 800 / 4548 4.42278868894
Iter 850 / 4548 3.00451593268
Iter 900 / 4548 3.06713938783
Iter 950 / 4548 2.84597899819
Iter 1000 / 4548 3.34693603516
Iter 1050 / 4548 3.45520782471
Iter 1100 / 4548 3.39874069412
Iter 1150 / 4548 3.45281700721
Iter 1200 / 4548 4.12590830813
Iter 1250 / 4548 3.24352358099
Iter 1300 / 4548 3.27376406417
Iter 1350 / 4548 2.989324646
Iter 1400 / 4548 2.77174377441
Iter 1450 / 4548 2.73354263306
Iter 1500 / 4548 3.0380632673
Iter 1550 / 4548 3.59600753784
Iter 1600 / 4548 3.52699279785
Iter 1650 / 4548 3.44569775927
Iter 1700 / 4548 3.03901073315
Iter 1750 / 4548 3.56846083256
Iter 1800 / 4548 2.68313550949
Iter 1850 / 4548 2.84164374215
Iter 1900 / 4548 3.45409261617
Iter 1950 / 4548 3.4598614982
Iter 2000 / 4548 3.14557084064
Iter 2050 / 4548 3.02180113616
Iter 2100 / 4548 3.69505343967
Iter 2150 / 4548 3.78718406276
Iter 2200 / 4548 3.83884831479
Iter 2250 / 4548 3.32432454427
Iter 2300 / 4548 3.61269894162
Iter 2350 / 4548 3.68161135535
Iter 2400 / 4548 1.69596665326
Iter 2450 / 4548 2.87631657918
Iter 2500 / 4548 3.46555909656
Iter 2550 / 4548 3.00077291635
Iter 2600 / 4548 3.52320454915
Iter 2650 / 4548 3.46447618273
Iter 2700 / 4548 2.49952554703
Iter 2750 / 4548 4.46502380371
Iter 2800 / 4548 3.44229303592
Iter 2850 / 4548 3.42552789652
Iter 2900 / 4548 3.79908905029
Iter 2950 / 4548 3.90745015047
Iter 3000 / 4548 3.22623136674
Iter 3050 / 4548 3.36170825624
Iter 3100 / 4548 4.35098712364
Iter 3150 / 4548 3.91171020508
Iter 3200 / 4548 3.2117595404
Iter 3250 / 4548 2.62168341743
Iter 3300 / 4548 2.81386947632
Iter 3350 / 4548 3.3465802228
Iter 3400 / 4548 2.53876953125
Iter 3450 / 4548 3.03117671157
Iter 3500 / 4548 3.61846738873
Iter 3550 / 4548 3.59260457357
Iter 3600 / 4548 3.74303397042
Iter 3650 / 4548 4.09369740588
Iter 3700 / 4548 3.28401102702
Iter 3750 / 4548 3.81542663574
Iter 3800 / 4548 3.25278497511
Iter 3850 / 4548 4.35704950926
Iter 3900 / 4548 3.38846267479
Iter 3950 / 4548 3.32305359771
Iter 4000 / 4548 3.52524727269
Iter 4050 / 4548 3.44901899858
Iter 4100 / 4548 3.61099967155
Iter 4150 / 4548 3.47019103079
Iter 4200 / 4548 2.44728711187
Iter 4250 / 4548 3.57497647496
Iter 4300 / 4548 2.71241645813
Iter 4350 / 4548 3.45644362148
Iter 4400 / 4548 3.37161406886
Iter 4450 / 4548 3.87766458263
Iter 4500 / 4548 3.72326627691
Epoch 5 Valid 19.2272859501
Epoch 5 Test 19.5595821712
Epoch 6
Iter 50 / 4548 2.64958366981
Iter 100 / 4548 2.97826809353
Iter 150 / 4548 3.9128137099
Iter 200 / 4548 3.37269487331
Iter 250 / 4548 2.5707375372
Iter 300 / 4548 2.76422691345
Iter 350 / 4548 2.41935348511
Iter 400 / 4548 3.10158411662
Iter 450 / 4548 3.62066114995
Iter 500 / 4548 2.27535302298
Iter 550 / 4548 2.86183598836
Iter 600 / 4548 4.63815761257
Iter 650 / 4548 2.72300181669
Iter 700 / 4548 3.07868146896
Iter 750 / 4548 2.86356959623
Iter 800 / 4548 3.13831520081
Iter 850 / 4548 3.07214904099
Iter 900 / 4548 3.78255803035
Iter 950 / 4548 3.41123777447
Iter 1000 / 4548 3.03746153179
Iter 1050 / 4548 2.00968265533
Iter 1100 / 4548 3.23781567085
Iter 1150 / 4548 3.23116774786
Iter 1200 / 4548 3.023652857
Iter 1250 / 4548 2.94805848946
Iter 1300 / 4548 3.48566016998
Iter 1350 / 4548 3.36390551271
Iter 1400 / 4548 3.50570835658
Iter 1450 / 4548 3.14929636005
Iter 1500 / 4548 2.95850463867
Iter 1550 / 4548 3.7802585178
Iter 1600 / 4548 3.12312914874
Iter 1650 / 4548 2.90284220378
Iter 1700 / 4548 2.93462949811
Iter 1750 / 4548 3.28331841363
Iter 1800 / 4548 3.21959322416
Iter 1850 / 4548 4.30459677207
Iter 1900 / 4548 3.93119162702
Iter 1950 / 4548 2.7314049857
Iter 2000 / 4548 2.28843168371
Iter 2050 / 4548 3.24437495169
Iter 2100 / 4548 3.5644971786
Iter 2150 / 4548 3.99518603813
Iter 2200 / 4548 3.04609008789
Iter 2250 / 4548 2.42788717192
Iter 2300 / 4548 3.81542670208
Iter 2350 / 4548 3.5215208871
Iter 2400 / 4548 2.96445480047
Iter 2450 / 4548 3.66448554993
Iter 2500 / 4548 5.20144871303
Iter 2550 / 4548 2.84224074227
Iter 2600 / 4548 1.64515419893
Iter 2650 / 4548 2.77508544922
Iter 2700 / 4548 3.23476409912
Iter 2750 / 4548 3.55233224572
Iter 2800 / 4548 3.05769926926
Iter 2850 / 4548 2.8464955297
Iter 2900 / 4548 3.80768479567
Iter 2950 / 4548 3.4906582919
Iter 3000 / 4548 2.92393684387
Iter 3050 / 4548 3.15048182288
Iter 3100 / 4548 3.30545737056
Iter 3150 / 4548 2.96529808656
Iter 3200 / 4548 3.14002245526
Iter 3250 / 4548 3.21774758732
Iter 3300 / 4548 3.05579609774
Iter 3350 / 4548 3.73522798515
Iter 3400 / 4548 2.92786962336
Iter 3450 / 4548 3.79146706186
Iter 3500 / 4548 2.46219444275
Iter 3550 / 4548 3.87136011948
Iter 3600 / 4548 3.10935306549
Iter 3650 / 4548 3.02404996142
Iter 3700 / 4548 3.18729223386
Iter 3750 / 4548 4.28348664315
Iter 3800 / 4548 4.70307882558
Iter 3850 / 4548 3.44434606315
Iter 3900 / 4548 3.44462692528
Iter 3950 / 4548 3.5637811514
Iter 4000 / 4548 3.041621433
Iter 4050 / 4548 3.51980656686
Iter 4100 / 4548 3.78023245675
Iter 4150 / 4548 3.06208352482
Iter 4200 / 4548 6.54066814076
Iter 4250 / 4548 3.36568917411
Iter 4300 / 4548 3.74639211255
Iter 4350 / 4548 3.46696624756
Iter 4400 / 4548 3.3329212313
Iter 4450 / 4548 1.64767925556
Iter 4500 / 4548 3.05713355655
Epoch 6 Valid 19.0625244481
Epoch 6 Test 19.8218063876
Epoch 7
Iter 50 / 4548 2.91344056995
Iter 100 / 4548 1.85210208893
Iter 150 / 4548 2.88969345093
Iter 200 / 4548 2.96621704102
Iter 250 / 4548 2.6759482297
Iter 300 / 4548 3.33986255101
Iter 350 / 4548 2.69939967564
Iter 400 / 4548 2.94506319108
Iter 450 / 4548 2.85495128771
Iter 500 / 4548 2.35241031647
Iter 550 / 4548 1.41651582718
Iter 600 / 4548 3.22137344093
Iter 650 / 4548 2.77363492627
Iter 700 / 4548 3.80269954906
Iter 750 / 4548 3.11813063912
Iter 800 / 4548 2.15460343794
Iter 850 / 4548 2.85530223017
Iter 900 / 4548 3.10965428208
Iter 950 / 4548 3.85457408671
Iter 1000 / 4548 2.94072151184
Iter 1050 / 4548 3.17836569155
Iter 1100 / 4548 2.58605675948
Iter 1150 / 4548 3.13558574476
Iter 1200 / 4548 2.78293697651
Iter 1250 / 4548 2.81367323134
Iter 1300 / 4548 2.05310842726
Iter 1350 / 4548 3.11349899704
Iter 1400 / 4548 2.86962629046
Iter 1450 / 4548 3.77483023584
Iter 1500 / 4548 3.87554865298
Iter 1550 / 4548 3.70622317892
Iter 1600 / 4548 2.37232535226
Iter 1650 / 4548 3.32377275214
Iter 1700 / 4548 3.287984406
Iter 1750 / 4548 3.44097811071
Iter 1800 / 4548 2.89598517167
Iter 1850 / 4548 2.99909210205
Iter 1900 / 4548 4.62587870722
Iter 1950 / 4548 2.99630541679
Iter 2000 / 4548 2.65686878878
Iter 2050 / 4548 3.07030073178
Iter 2100 / 4548 3.52485703688
Iter 2150 / 4548 2.78171461907
Iter 2200 / 4548 3.60714032573
Iter 2250 / 4548 3.01437678482
Iter 2300 / 4548 3.11350674099
Iter 2350 / 4548 2.96766333487
Iter 2400 / 4548 2.43281532736
Iter 2450 / 4548 3.92036203238
Iter 2500 / 4548 3.44945853097
Iter 2550 / 4548 3.23792363947
Iter 2600 / 4548 2.90515582481
Iter 2650 / 4548 4.1805859734
Iter 2700 / 4548 2.75011269706
Iter 2750 / 4548 3.22620685284
Iter 2800 / 4548 3.31628417969
Iter 2850 / 4548 3.06288234166
Iter 2900 / 4548 5.64715627897
Iter 2950 / 4548 3.41427440858
Iter 3000 / 4548 2.81080520985
Iter 3050 / 4548 3.00233620091
Iter 3100 / 4548 2.21317519151
Iter 3150 / 4548 3.48527044999
Iter 3200 / 4548 3.34777999251
Iter 3250 / 4548 3.44344694718
Iter 3300 / 4548 4.30491485596
Iter 3350 / 4548 2.37247695923
Iter 3400 / 4548 3.01100889842
Iter 3450 / 4548 1.95288407803
Iter 3500 / 4548 3.16594529642
Iter 3550 / 4548 2.64214324951
Iter 3600 / 4548 3.14452305913
Iter 3650 / 4548 2.53390938895
Iter 3700 / 4548 5.58112589518
Iter 3750 / 4548 3.56759432047
Iter 3800 / 4548 3.90231947465
Iter 3850 / 4548 5.27081031799
Iter 3900 / 4548 3.35251057943
Iter 3950 / 4548 3.82830461775
Iter 4000 / 4548 3.15710344527
Iter 4050 / 4548 3.52816973143
Iter 4100 / 4548 3.28329325831
Iter 4150 / 4548 3.86453209854
Iter 4200 / 4548 3.489451873
Iter 4250 / 4548 3.06789465512
Iter 4300 / 4548 2.69425725937
Iter 4350 / 4548 2.93799686432
Iter 4400 / 4548 3.5797879658
Iter 4450 / 4548 2.83037004017
Iter 4500 / 4548 3.27032611014
Epoch 7 Valid 19.8201151351
Epoch 7 Test 20.4800130918
Epoch 8
Iter 50 / 4548 3.11300262848
Iter 100 / 4548 3.51350911458
Iter 150 / 4548 3.0307939731
Iter 200 / 4548 2.86940574646
Iter 250 / 4548 2.53748945756
Iter 300 / 4548 2.91615639963
Iter 350 / 4548 2.36308072793
Iter 400 / 4548 2.45560412937
Iter 450 / 4548 2.16094225103
Iter 500 / 4548 2.9738881704
Iter 550 / 4548 2.93715629192
Iter 600 / 4548 2.91361400059
Iter 650 / 4548 2.90831311544
Iter 700 / 4548 3.19016925554
Iter 750 / 4548 3.37286911011
Iter 800 / 4548 3.20228152805
Iter 850 / 4548 3.06434066207
Iter 900 / 4548 3.30970684894
Iter 950 / 4548 2.60540902743
Iter 1000 / 4548 2.56856312471
Iter 1050 / 4548 2.04259000506
Iter 1100 / 4548 2.74589702647
Iter 1150 / 4548 2.80843042444
Iter 1200 / 4548 3.58832804362
Iter 1250 / 4548 3.28561213567
Iter 1300 / 4548 2.83291727702
Iter 1350 / 4548 2.96120597221
Iter 1400 / 4548 3.87156778971
Iter 1450 / 4548 3.41605122884
Iter 1500 / 4548 2.63717922065
Iter 1550 / 4548 3.0862509611
Iter 1600 / 4548 3.67670440674
Iter 1650 / 4548 3.25138185735
Iter 1700 / 4548 3.12973175049
Iter 1750 / 4548 4.16027267841
Iter 1800 / 4548 3.14643660836
Iter 1850 / 4548 2.60044028542
Iter 1900 / 4548 2.75243759155
Iter 1950 / 4548 2.82581671353
Iter 2000 / 4548 2.80674258961
Iter 2050 / 4548 4.07698974609
Iter 2100 / 4548 3.41899401521
Iter 2150 / 4548 3.08409407332
Iter 2200 / 4548 2.25513458252
Iter 2250 / 4548 3.2515034685
Iter 2300 / 4548 2.66802014803
Iter 2350 / 4548 2.8924119016
Iter 2400 / 4548 2.97715527441
Iter 2450 / 4548 2.99288895551
Iter 2500 / 4548 2.91475335537
Iter 2550 / 4548 2.8915435791
Iter 2600 / 4548 2.44252115885
Iter 2650 / 4548 2.7201016744
Iter 2700 / 4548 3.45435833109
Iter 2750 / 4548 4.17356132739
Iter 2800 / 4548 3.12956298025
Iter 2850 / 4548 2.99208537582
Iter 2900 / 4548 3.06776021924
Iter 2950 / 4548 2.99783874512
Iter 3000 / 4548 2.37778139114
Iter 3050 / 4548 2.87205343178
Iter 3100 / 4548 3.38578896728
Iter 3150 / 4548 2.66955608792
Iter 3200 / 4548 3.23356628418
Iter 3250 / 4548 3.00436495995
Iter 3300 / 4548 3.14348683077
Iter 3350 / 4548 3.7463145256
Iter 3400 / 4548 3.61032828105
Iter 3450 / 4548 3.80012272853
Iter 3500 / 4548 3.06889123072
Iter 3550 / 4548 2.2667787679
Iter 3600 / 4548 2.70317475692
Iter 3650 / 4548 2.64363037109
Iter 3700 / 4548 2.99846506119
Iter 3750 / 4548 2.58555276053
Iter 3800 / 4548 3.26173471929
Iter 3850 / 4548 2.70863883726
